ZREP,ZFIN,Material,RI Description,Cell,CBU Brand,RI CBU,RI Brand,RI Occasion,Major Pack,Minor Pack,Flavor/Form,Supply Segment,Product Type,Consumption Type,CRI Number,CRI Fert,CRI Description,CRI CBU,CRI Brand,CI Child Ingredient,CRI Major Pack,CRI Minor Pack,CRI UDP3_Brand Flavor/Form,CRI Supply Segment,Core/Non_Core/Innov/Seasonal,RI UDP1_DMR Type,Display Type,GSV 2024,NSV 2024,MAC $ 2024,GSV 2025,NSV 2025,MAC$ 2025,MAC_perc,Prime margin,Growth,Price Increase,List Price,GSV per case,Trade rate,NSV per case,Raw Materials,Packaging,Raw Waste,Package Waste,Total Primes,Labor,EXP PROD,OH Labor,OH Expense,Coman/Copack,Depreciation,Total MCC,Total WTD ICE,Logistics,Logistics/NSV,Total COGS Per Case,COGS_perc GSV,MAC $ Per Case,Raw materials per tonne,Plant,Declared weight,Case Count,List price per tonne,GSV per tonne,NSV per tonne,Packaging Per Tonne,Total primes per tonne,Labor per tonne,EXP PROD per tonne,Raw waste per tonne,Package Waste Per Tonne,OH Labor per tonne,OH Expense per tonne,Coman/Copack Per Tonne,Depreciation per tonne,Total MCC per tonne,Total WTD ICE per tonne,Logistics per tonne,MAC $ Per Tonne
469255.00,,10290057,M&MS PB&J SNG SKNY TOWER 120CS,Bitesize,ChocolateM&M'S,Chocolate,M&M'S,Not Applicable,Single,Singles,MIXED SNACKFOOD,Panned Chocolate,Bite Size Chocolate,Immediate Consumption,100667.0,0.0,M&MS PEANUT BUTTER SINGLES 24CT 12/CA,Chocolate,M&M'S,Peanut Butter,Single,Singles,M&M'S PEANUT BUTTER,Panned Chocolate,Core,IN25,NON-DISPLAY,,,,$368348.42,$304255.79492,$81976.8136800537,26.94%,57.30%,,Post - June 2024,132,129.756,17.40%,107.178456,22.80282,20.51473,1.874565693,0.57679796,45.76891365,6.086708391,6.105369304,0.374958628,0.249972419,11.89006233,1.239715726,25.9467868,71.71570045,6.585250291,6.14%,78.30095074,60%,28.87750526,3987.901364,COP,5.718,120.0,23084.99475,22692.54984,18744.04617,3587.745715,8004.357057,1064.482055,1067.745594,327.8359029,100.8740749,65.57513606,43.71675743,2079.409292,216.809326,4537.73816,12542.09522,1151.670215,5050.280738
469255.00,,10290057,M&MS PB&J SNG SKNY TOWER 120CS,Bitesize,ChocolateM&M'S,Chocolate,M&M'S,Not Applicable,Single,Singles,MIXED SNACKFOOD,Panned Chocolate,Bite Size Chocolate,Immediate Consumption,184260.0,0.0,M&MS PNT SNGL 1.74OZ 36CT 9/CA,Chocolate,M&M'S,Peanut,Single,Singles,M&M'S PEANUT CHOCOLATE CANDIES,Panned Chocolate,Core,IN25,NON-DISPLAY,,,,$552517.96,$456379.83496,$122964.181200515,26.94%,57.30%,,Post - June 2024,132,129.756,17.40%,107.178456,22.80282,20.51473,1.874565693,0.57679796,45.76891365,6.086708391,6.105369304,0.374958628,0.249972419,11.89006233,1.239715726,25.9467868,71.71570045,6.585250291,6.14%,78.30095074,60%,28.87750526,3987.901364,COP,5.718,120.0,23084.99475,22692.54984,18744.04617,3587.745715,8004.357057,1064.482055,1067.745594,327.8359029,100.8740749,65.57513606,43.71675743,2079.409292,216.809326,4537.73816,12542.09522,1151.670215,5050.280738
469255.00,,10290057,M&MS PB&J SNG SKNY TOWER 120CS,Bitesize,ChocolateM&M'S,Chocolate,M&M'S,Not Applicable,Single,Singles,MIXED SNACKFOOD,Panned Chocolate,Bite Size Chocolate,Immediate Consumption,317489.0,0.0,M&MS MC SNG DSPN 1.69OZ 36CT 9CS,Chocolate,M&M'S,Milk Chocolate,Single,Singles,M&M'S MILK CHOCOLATE CANDIES,Panned Chocolate,Core,IN25,NON-DISPLAY,,,,$552517.96,$456379.83496,$122964.181200515,26.94%,57.30%,,Post - June 2024,132,129.756,17.40%,107.178456,22.80282,20.51473,1.874565693,0.57679796,45.76891365,6.086708391,6.105369304,0.374958628,0.249972419,11.89006233,1.239715726,25.9467868,71.71570045,6.585250291,6.14%,78.30095074,60%,28.87750526,3987.901364,COP,5.718,120.0,23084.99475,22692.54984,18744.04617,3587.745715,8004.357057,1064.482055,1067.745594,327.8359029,100.8740749,65.57513606,43.71675743,2079.409292,216.809326,4537.73816,12542.09522,1151.670215,5050.280738
469255.00,,10290057,M&MS PB&J SNG SKNY TOWER 120CS,Bitesize,ChocolateM&M'S,Chocolate,M&M'S,Not Applicable,Single,Singles,MIXED SNACKFOOD,Panned Chocolate,Bite Size Chocolate,Immediate Consumption,468994.0,0.0,M&MS PB&J SNG 1.63OZ 24CT 12CS,Chocolate,M&M'S,Peanut Butter & Jelly,Single,Singles,M&M'S PB&J,Panned Chocolate,,IN25,NON-DISPLAY,,,,$368348.42,$304255.79492,$81976.8136800537,26.94%,57.30%,,Post - June 2024,132,129.756,17.40%,107.178456,22.80282,20.51473,1.874565693,0.57679796,45.76891365,6.086708391,6.105369304,0.374958628,0.249972419,11.89006233,1.239715726,25.9467868,71.71570045,6.585250291,6.14%,78.30095074,60%,28.87750526,3987.901364,COP,5.718,120.0,23084.99475,22692.54984,18744.04617,3587.745715,8004.357057,1064.482055,1067.745594,327.8359029,100.8740749,65.57513606,43.71675743,2079.409292,216.809326,4537.73816,12542.09522,1151.670215,5050.280738
469285.00,,10290078,M&MS PB&J SHRSZ PWFS 144CS,Bitesize,ChocolateM&M'S,Chocolate,M&M'S,Not Applicable,Share Size,Share Size,MIXED SNACKFOOD,Panned Chocolate,Bite Size Chocolate,Immediate Consumption,108293.0,0.0,M&MS MILK CHOC KINGSIZE 3.14OZ 24CT 6/CA,Chocolate,M&M'S,Milk Chocolate,Share Size,Share Size,M&M'S MILK CHOCOLATE CANDIES,Panned Chocolate,Core,IN25,NON-DISPLAY,$414475.24,$351005.925311882,$160019.786966962,,,,45.59%,63.42%,,Post - June 2024,253.44,249.13152,15.31%,210.9815769,48.74443,23.69151,3.984754352,0.752608723,77.17330308,7.215713639,5.166043402,0.635095098,0.423396732,8.3301089,2.890594357,24.66095213,101.8342552,12.9631135,6.14%,114.7973687,46%,96.18420815,3946.278335,COP,12.352,144.0,20518.13472,20169.32642,17080.76237,1918.030278,6247.838656,584.1737078,418.235379,322.5999313,60.93011035,51.41637775,34.27758517,674.3935314,234.0183255,1996.514907,8244.353562,1049.474863,7786.93395
469285.00,,10290078,M&MS PB&J SHRSZ PWFS 144CS,Bitesize,ChocolateM&M'S,Chocolate,M&M'S,Not Applicable,Share Size,Share Size,MIXED SNACKFOOD,Panned Chocolate,Bite Size Chocolate,Immediate Consumption,108294.0,0.0,M&MS PEANUT KING SIZE 3.27OZ 24CT 6/CA,Chocolate,M&M'S,Peanut,Share Size,Share Size,M&M'S PEANUT CHOCOLATE CANDIES,Panned Chocolate,Core,IN25,NON-DISPLAY,$828948.2,$702009.919764132,$320038.693676001,,,,45.59%,63.42%,,Post - June 2024,253.44,249.13152,15.31%,210.9815769,48.74443,23.69151,3.984754352,0.752608723,77.17330308,7.215713639,5.166043402,0.635095098,0.423396732,8.3301089,2.890594357,24.66095213,101.8342552,12.9631135,6.14%,114.7973687,46%,96.18420815,3946.278335,COP,12.352,144.0,20518.13472,20169.32642,17080.76237,1918.030278,6247.838656,584.1737078,418.235379,322.5999313,60.93011035,51.41637775,34.27758517,674.3935314,234.0183255,1996.514907,8244.353562,1049.474863,7786.93395
469285.00,,10290078,M&MS PB&J SHRSZ PWFS 144CS,Bitesize,ChocolateM&M'S,Chocolate,M&M'S,Not Applicable,Share Size,Share Size,MIXED SNACKFOOD,Panned Chocolate,Bite Size Chocolate,Immediate Consumption,239479.0,0.0,M&MS PEANUT BUTTER KS 2.83OZ 24CT 6/CA,Chocolate,M&M'S,Peanut Butter,Share Size,Share Size,M&M'S PEANUT BUTTER,Panned Chocolate,Core,IN25,NON-DISPLAY,$414475.24,$351005.925311882,$160019.786966962,,,,45.59%,63.42%,,Post - June 2024,253.44,249.13152,15.31%,210.9815769,48.74443,23.69151,3.984754352,0.752608723,77.17330308,7.215713639,5.166043402,0.635095098,0.423396732,8.3301089,2.890594357,24.66095213,101.8342552,12.9631135,6.14%,114.7973687,46%,96.18420815,3946.278335,COP,12.352,144.0,20518.13472,20169.32642,17080.76237,1918.030278,6247.838656,584.1737078,418.235379,322.5999313,60.93011035,51.41637775,34.27758517,674.3935314,234.0183255,1996.514907,8244.353562,1049.474863,7786.93395
469285.00,,10290078,M&MS PB&J SHRSZ PWFS 144CS,Bitesize,ChocolateM&M'S,Chocolate,M&M'S,Not Applicable,Share Size,Share Size,MIXED SNACKFOOD,Panned Chocolate,Bite Size Chocolate,Immediate Consumption,469065.0,0.0,M&MS PB&J SHRSZ 2.83OZ 24CT 6CS,Chocolate,M&M'S,Peanut Butter & Jelly,Share Size,Share Size,M&M'S PB&J,Panned Chocolate,,IN25,NON-DISPLAY,$828948.2,$702009.919764132,$320038.693676001,,,,45.59%,63.42%,,Post - June 2024,253.44,249.13152,15.31%,210.9815769,48.74443,23.69151,3.984754352,0.752608723,77.17330308,7.215713639,5.166043402,0.635095098,0.423396732,8.3301089,2.890594357,24.66095213,101.8342552,12.9631135,6.14%,114.7973687,46%,96.18420815,3946.278335,COP,12.352,144.0,20518.13472,20169.32642,17080.76237,1918.030278,6247.838656,584.1737078,418.235379,322.5999313,60.93011035,51.41637775,34.27758517,674.3935314,234.0183255,1996.514907,8244.353562,1049.474863,7786.93395
469303.00,,10290104,M&MS PB&J SHRSZ SUP FLRS 108CS,Bitesize,ChocolateM&M'S,Chocolate,M&M'S,Not Applicable,Stand Up All Other,Share Size,MIXED SNACKFOOD,Panned Chocolate,Bite Size Chocolate,Future Consumption,431109.0,0.0,M&MS PN SUP 10.05OZ 12CS,Chocolate,M&M'S,Peanut,Stand Up All Other,Medium,M&M'S PEANUT CHOCOLATE CANDIES,Panned Chocolate,Core,IN25,NON-DISPLAY,,,,$2587736.12,$2137470.03512,$560048.137186877,26.20%,56.73%,,Post - June 2024,456.84,449.07372,17.40%,370.9348927,113.60684,36.07711,9.793420187,1.018097467,160.4954677,26.80902339,25.4885335,1.911864125,1.274576084,21.48060798,13.49354784,90.45815292,250.9536206,22.7909526,6.14%,273.7445732,61%,97.19031955,3954.430715,COP,28.729,108.0,15901.70211,15631.37318,12911.51424,1255.77326,5586.531646,933.1693895,887.2057329,340.8896999,35.43797094,66.54823088,44.36548728,747.6977263,469.6838679,3148.670435,8735.202081,793.3082459,3383.003918
469303.00,,10290104,M&MS PB&J SHRSZ SUP FLRS 108CS,Bitesize,ChocolateM&M'S,Chocolate,M&M'S,Not Applicable,Stand Up All Other,Share Size,MIXED SNACKFOOD,Panned Chocolate,Bite Size Chocolate,Future Consumption,431111.0,0.0,M&MS MC SUP 10OZ 12CS,Chocolate,M&M'S,Milk Chocolate,Stand Up All Other,Medium,M&M'S MILK CHOCOLATE CANDIES,Panned Chocolate,Core,IN25,NON-DISPLAY,,,,$1293868.01,$1068734.97626,$280024.05777224,26.20%,56.73%,,Post - June 2024,456.84,449.07372,17.40%,370.9348927,113.60684,36.07711,9.793420187,1.018097467,160.4954677,26.80902339,25.4885335,1.911864125,1.274576084,21.48060798,13.49354784,90.45815292,250.9536206,22.7909526,6.14%,273.7445732,61%,97.19031955,3954.430715,COP,28.729,108.0,15901.70211,15631.37318,12911.51424,1255.77326,5586.531646,933.1693895,887.2057329,340.8896999,35.43797094,66.54823088,44.36548728,747.6977263,469.6838679,3148.670435,8735.202081,793.3082459,3383.003918
469303.00,,10290104,M&MS PB&J SHRSZ SUP FLRS 108CS,Bitesize,ChocolateM&M'S,Chocolate,M&M'S,Not Applicable,Stand Up All Other,Share Size,MIXED SNACKFOOD,Panned Chocolate,Bite Size Chocolate,Future Consumption,431123.0,0.0,M&MS PB SUP 9OZ 8CS,Chocolate,M&M'S,Peanut Butter,Stand Up All Other,Medium,M&M'S PEANUT BUTTER,Panned Chocolate,Core,IN25,NON-DISPLAY,,,,$1293736.18,$1068626.08468,$279995.526599624,26.20%,56.73%,,Post - June 2024,456.84,449.07372,17.40%,370.9348927,113.60684,36.07711,9.793420187,1.018097467,160.4954677,26.80902339,25.4885335,1.911864125,1.274576084,21.48060798,13.49354784,90.45815292,250.9536206,22.7909526,6.14%,273.7445732,61%,97.19031955,3954.430715,COP,28.729,108.0,15901.70211,15631.37318,12911.51424,1255.77326,5586.531646,933.1693895,887.2057329,340.8896999,35.43797094,66.54823088,44.36548728,747.6977263,469.6838679,3148.670435,8735.202081,793.3082459,3383.003918
469303.00,,10290104,M&MS PB&J SHRSZ SUP FLRS 108CS,Bitesize,ChocolateM&M'S,Chocolate,M&M'S,Not Applicable,Stand Up All Other,Share Size,MIXED SNACKFOOD,Panned Chocolate,Bite Size Chocolate,Future Consumption,469064.0,0.0,M&MS PB&J SUP 8.6OZ 8CS,Chocolate,M&M'S,Peanut Butter & Jelly,Stand Up All Other,Medium,M&M'S PB&J,Panned Chocolate,,IN25,NON-DISPLAY,,,,$2587472.13,$2137251.97938,$559991.003421733,26.20%,56.73%,,Post - June 2024,456.84,449.07372,17.40%,370.9348927,113.60684,36.07711,9.793420187,1.018097467,160.4954677,26.80902339,25.4885335,1.911864125,1.274576084,21.48060798,13.49354784,90.45815292,250.9536206,22.7909526,6.14%,273.7445732,61%,97.19031955,3954.430715,COP,28.729,108.0,15901.70211,15631.37318,12911.51424,1255.77326,5586.531646,933.1693895,887.2057329,340.8896999,35.43797094,66.54823088,44.36548728,747.6977263,469.6838679,3148.670435,8735.202081,793.3082459,3383.003918
469307.00,,10290144,MXD SGRVTY FSBAG DRC VLNTWM 14.24OZ 16CS,Seasonal,Fruity ConfectionsMixed,Fruity Confections,Mixed,Valentines,Funsize,Laydown,MIXED SNACKFOOD,Mixed,Chewy /Toffee Candy,Future Consumption,299095.0,0.0,SK ORI FS VLNT 325KG BULKT,Fruity Confections,SKITTLES,Original,Funsize,Bulk,SKITTLES ORIGINAL,Panned Sugar,Seasonal,SEAS,NON-DISPLAY,$89496.24,$75239.4567493536,$43103.3545346111,,,,57.29%,77.31%,,Post - June 2023,105.28,103.49024,15.93%,87.00420751,8.3414,9.4428,1.44998342,0.507482258,19.74166568,3.097454298,2.084462148,0.363431102,0.242287402,5.099885653,1.186143287,12.07366389,31.81532957,5.345705697,6.14%,37.16103526,36%,49.84317225,1291.438303,COP,6.459,16.0,16299.7368,16022.64128,13470.22875,1461.960056,3056.458535,479.5563242,322.7221161,224.4903886,78.56978758,56.26739464,37.51159653,789.5782092,183.6419395,1869.27758,4925.736115,827.6367389,7716.855898
469307.00,,10290144,MXD SGRVTY FSBAG DRC VLNTWM 14.24OZ 16CS,Seasonal,Fruity ConfectionsMixed,Fruity Confections,Mixed,Valentines,Funsize,Laydown,MIXED SNACKFOOD,Mixed,Chewy /Toffee Candy,Future Consumption,299106.0,0.0,ST ORI FS VLNT 325KG BULKT,Fruity Confections,STARBURST,Original,Funsize,Bulk,#,Chewy Chunk,Seasonal,SEAS,NON-DISPLAY,$77421.7,$65088.395318188,$37287.9909119344,,,,57.29%,77.31%,,Post - June 2023,105.28,103.49024,15.93%,87.00420751,8.3414,9.4428,1.44998342,0.507482258,19.74166568,3.097454298,2.084462148,0.363431102,0.242287402,5.099885653,1.186143287,12.07366389,31.81532957,5.345705697,6.14%,37.16103526,36%,49.84317225,1291.438303,COP,6.459,16.0,16299.7368,16022.64128,13470.22875,1461.960056,3056.458535,479.5563242,322.7221161,224.4903886,78.56978758,56.26739464,37.51159653,789.5782092,183.6419395,1869.27758,4925.736115,827.6367389,7716.855898
469307.00,,10290144,MXD SGRVTY FSBAG DRC VLNTWM 14.24OZ 16CS,Seasonal,Fruity ConfectionsMixed,Fruity Confections,Mixed,Valentines,Funsize,Laydown,MIXED SNACKFOOD,Mixed,Chewy /Toffee Candy,Future Consumption,413894.0,0.0,SK WLD BRY FS VLNT 325KG BULK,Fruity Confections,SKITTLES,Wild Berry,Laydown Funsize,Bulk,SKITTLES WILD BERRY,Panned Sugar,Seasonal,SEAS,NON-DISPLAY,$264037.22,$221975.995800601,$127166.123448238,,,,57.29%,77.31%,,Post - June 2023,105.28,103.49024,15.93%,87.00420751,8.3414,9.4428,1.44998342,0.507482258,19.74166568,3.097454298,2.084462148,0.363431102,0.242287402,5.099885653,1.186143287,12.07366389,31.81532957,5.345705697,6.14%,37.16103526,36%,49.84317225,1291.438303,COP,6.459,16.0,16299.7368,16022.64128,13470.22875,1461.960056,3056.458535,479.5563242,322.7221161,224.4903886,78.56978758,56.26739464,37.51159653,789.5782092,183.6419395,1869.27758,4925.736115,827.6367389,7716.855898
469307.00,,10290144,MXD SGRVTY FSBAG DRC VLNTWM 14.24OZ 16CS,Seasonal,Fruity ConfectionsMixed,Fruity Confections,Mixed,Valentines,Funsize,Laydown,MIXED SNACKFOOD,Mixed,Chewy /Toffee Candy,Future Consumption,414812.0,0.0,ST FVRD FS EXCHG VLNT 325KG BULK,Fruity Confections,STARBURST,FaveReds,Funsize,Bulk,STARBURST CHEWS FAVERED,Chewy Chunk,Seasonal,SEAS,NON-DISPLAY,$220030.47,$184979.536918031,$105971.506253527,,,,57.29%,77.31%,,Post - June 2023,105.28,103.49024,15.93%,87.00420751,8.3414,9.4428,1.44998342,0.507482258,19.74166568,3.097454298,2.084462148,0.363431102,0.242287402,5.099885653,1.186143287,12.07366389,31.81532957,5.345705697,6.14%,37.16103526,36%,49.84317225,1291.438303,COP,6.459,16.0,16299.7368,16022.64128,13470.22875,1461.960056,3056.458535,479.5563242,322.7221161,224.4903886,78.56978758,56.26739464,37.51159653,789.5782092,183.6419395,1869.27758,4925.736115,827.6367389,7716.855898
469313.00,,10290150,MXD CHVRTY FSLD DRC VLNTWM 13.63OZ 16CS,Seasonal,ChocolateMixed,Chocolate,Mixed,Valentines,Laydown Funsize,Laydown,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,141649.0,0.0,SNICKERS VALENTINE FUNSIZE BULK TRNFR CA,Chocolate,SNICKERS,Original,Funsize,Bulk,SNICKERS BAR,Filled Bar,Seasonal,SEAS,NON-DISPLAY,$562723.57,$473081.502718515,$242132.963425339,,,,51.18%,68.04%,,Post - June 2023,105.28,103.49024,15.93%,87.00420751,19.37474,7.10192,1.161455894,0.16654918,27.80466507,3.100072928,2.113428797,0.301974373,0.201316249,2.45003702,1.156442397,9.323271764,37.12793684,5.345705697,6.14%,42.47364253,41%,44.53056498,3134.05694,COP,6.182,16.0,17030.08735,16740.57587,14073.7961,1148.806212,4497.681183,501.4676364,341.8681328,187.8770453,26.94098674,48.84735895,32.56490602,396.3178615,187.0660623,1508.131958,6005.813141,864.7210768,7203.261886
469313.00,,10290150,MXD CHVRTY FSLD DRC VLNTWM 13.63OZ 16CS,Seasonal,ChocolateMixed,Chocolate,Mixed,Valentines,Laydown Funsize,Laydown,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,141650.0,0.0,TWIX CARAMEL VALENTINE FNSZ BULK TRNFR,Chocolate,TWIX,Caramel,Funsize,Bulk,#,Enrobed Biscuit,Seasonal,SEAS,NON-DISPLAY,$556678.75,$467999.62472065,$239531.952452984,,,,51.18%,68.04%,,Post - June 2023,105.28,103.49024,15.93%,87.00420751,19.37474,7.10192,1.161455894,0.16654918,27.80466507,3.100072928,2.113428797,0.301974373,0.201316249,2.45003702,1.156442397,9.323271764,37.12793684,5.345705697,6.14%,42.47364253,41%,44.53056498,3134.05694,COP,6.182,16.0,17030.08735,16740.57587,14073.7961,1148.806212,4497.681183,501.4676364,341.8681328,187.8770453,26.94098674,48.84735895,32.56490602,396.3178615,187.0660623,1508.131958,6005.813141,864.7210768,7203.261886
469313.00,,10290150,MXD CHVRTY FSLD DRC VLNTWM 13.63OZ 16CS,Seasonal,ChocolateMixed,Chocolate,Mixed,Valentines,Laydown Funsize,Laydown,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,310319.0,0.0,M&MS MC FS 13.26G VLNT 220KG BULKT DW,Chocolate,M&M'S,Milk Chocolate,Funsize,Bulk,M&M'S MILK CHOCOLATE CANDIES,Panned Chocolate,Seasonal,SEAS,NON-DISPLAY,$299907.2,$252131.875073408,$129046.343462378,,,,51.18%,68.04%,,Post - June 2023,105.28,103.49024,15.93%,87.00420751,19.37474,7.10192,1.161455894,0.16654918,27.80466507,3.100072928,2.113428797,0.301974373,0.201316249,2.45003702,1.156442397,9.323271764,37.12793684,5.345705697,6.14%,42.47364253,41%,44.53056498,3134.05694,COP,6.182,16.0,17030.08735,16740.57587,14073.7961,1148.806212,4497.681183,501.4676364,341.8681328,187.8770453,26.94098674,48.84735895,32.56490602,396.3178615,187.0660623,1508.131958,6005.813141,864.7210768,7203.261886
469315.00,,10290086,MXD LF SKT GUMMIES PEG FS DG 48CT IDM,Fruit Snacks,Fruity ConfectionsMixed,Fruity Confections,Mixed,Not Applicable,Packages SUP,Peg Pack,MIXED SNACKFOOD,Starch Molded,Mixed,Future Consumption,314122.0,0.0,LFS FFA SUG 198G / / 12P S INT,Fruity Confections,LIFE SAVERS,Five Flavor,Peg All Other,Medium,LIFE SAVERS GUMMI FIVE FLAVOR,Starch Molded,Core,DISP,NON-DISPLAY,$292410,$246583.3673673,$100591.759709421,,,,40.79%,63.73%,,Post - June 2023,83.52,82.10016,15.67%,69.23338434,0,0,0,0,0,0,0,0,0,0,0,0,0,4.253832172,6.14%,4.253832172,5%,64.97955217,,,0,48.0,,,,,,,,,,,,,,,,,
469315.00,,10290086,MXD LF SKT GUMMIES PEG FS DG 48CT IDM,Fruit Snacks,Fruity ConfectionsMixed,Fruity Confections,Mixed,Not Applicable,Packages SUP,Peg Pack,MIXED SNACKFOOD,Starch Molded,Mixed,Future Consumption,314132.0,0.0,LFS WBR SUG 198G / / 12P S INT,Fruity Confections,LIFE SAVERS,Wild Berry,Peg All Other,Medium,LIFE SAVERS GUMMI WILD BERRY,Starch Molded,Core,DISP,NON-DISPLAY,$292410,$246583.3673673,$100591.759709421,,,,40.79%,63.73%,,Post - June 2023,83.52,82.10016,15.67%,69.23338434,0,0,0,0,0,0,0,0,0,0,0,0,0,4.253832172,6.14%,4.253832172,5%,64.97955217,,,0,48.0,,,,,,,,,,,,,,,,,
469315.00,,10290086,MXD LF SKT GUMMIES PEG FS DG 48CT IDM,Fruit Snacks,Fruity ConfectionsMixed,Fruity Confections,Mixed,Not Applicable,Packages SUP,Peg Pack,MIXED SNACKFOOD,Starch Molded,Mixed,Future Consumption,417960.0,0.0,SK GMS ORG PGPK 5.8OZ 12CS,Fruity Confections,SKITTLES,Original,Peg All Other,Medium,SKITTLES GUMMIES ORIGINAL,Starch Molded,Non-Core,DISP,NON-DISPLAY,$292410,$246583.3673673,$100591.759709421,,,,40.79%,63.73%,,Post - June 2023,83.52,82.10016,15.67%,69.23338434,0,0,0,0,0,0,0,0,0,0,0,0,0,4.253832172,6.14%,4.253832172,5%,64.97955217,,,0,48.0,,,,,,,,,,,,,,,,,
469315.00,,10290086,MXD LF SKT GUMMIES PEG FS DG 48CT IDM,Fruit Snacks,Fruity ConfectionsMixed,Fruity Confections,Mixed,Not Applicable,Packages SUP,Peg Pack,MIXED SNACKFOOD,Starch Molded,Mixed,Future Consumption,430510.0,0.0,SK GMS SR PGPK 5.8OZ 12CS,Fruity Confections,SKITTLES,Sour,Peg All Other,Medium,SKITTLES GUMMIES SOUR,Starch Molded,Non-Core,DISP,NON-DISPLAY,$292410,$246583.3673673,$100591.759709421,,,,40.79%,63.73%,,Post - June 2023,83.52,82.10016,15.67%,69.23338434,0,0,0,0,0,0,0,0,0,0,0,0,0,4.253832172,6.14%,4.253832172,5%,64.97955217,,,0,48.0,,,,,,,,,,,,,,,,,
469322.00,,10290088,SNICKERS ORG PB SS CU CASEYS 48CT IDM,Bars,ChocolateSNICKERS,Chocolate,SNICKERS,Not Applicable,Share Size,Share Size,MIXED SNACKFOOD,Filled Bar,Confectionery Bar,Immediate Consumption,221218.0,0.0,SN KS 24CT 6CS DUAL LOGO PV,Chocolate,SNICKERS,Original,Share Size,Share Size,SNICKERS ORIGINAL,Filled Bar,Core,DISP,NON-DISPLAY,$225523.2,$185285.003350272,$118915.649762911,,,,64.18%,76.09%,,Post - June 2023,77.76,76.43808,17.84%,62.79988005,0,0,0,0,0,0,0,0,0,0,0,0,0,3.858545306,6.14%,3.858545306,5%,58.94133475,,,0,48.0,,,,,,,,,,,,,,,,,
469322.00,,10290088,SNICKERS ORG PB SS CU CASEYS 48CT IDM,Bars,ChocolateSNICKERS,Chocolate,SNICKERS,Not Applicable,Share Size,Share Size,MIXED SNACKFOOD,Filled Bar,Confectionery Bar,Immediate Consumption,261876.0,0.0,SNICKERS PB SQRD KS 3.56OZ 18CT 6/CA,Chocolate,SNICKERS,Peanut Butter,Share Size,Share Size,SNICKERS PB SQUARED,Filled Bar,Non-Core,DISP,NON-DISPLAY,$161342.88,$132555.834882365,$85074.1449652156,,,,64.18%,76.09%,,Post - June 2023,77.76,76.43808,17.84%,62.79988005,0,0,0,0,0,0,0,0,0,0,0,0,0,3.858545306,6.14%,3.858545306,5%,58.94133475,,,0,48.0,,,,,,,,,,,,,,,,,
469337.00,,10290164,SK ORG FS VLNT WM EXCHG SGE 12.33OZ 16CS,Seasonal,Fruity ConfectionsSKITTLES,Fruity Confections,SKITTLES,Valentines,Laydown Funsize,Medium,SKITTLES ORIGINAL,Panned Sugar,Chewy /Toffee Candy,Future Consumption,469337.0,0.0,SK ORG FS VLNT WM EXCHG SGE 12.33OZ 16CS,Fruity Confections,SKITTLES,Original,Laydown Funsize,Medium,SKITTLES ORIGINAL,Panned Sugar,Seasonal,SEAS,NON-DISPLAY,,,,$2194421.08,$1891590.97096,$854566.901982113,45.18%,68.85%,,Post - June 2023,67.68,66.52944,13.80%,57.34837728,6.96208,9.43368,1.02335,0.44473,17.86384,2.00198,1.35151,0.276486,0.184324,5.7,0.53828,10.05258,27.91642,3.523594501,6.14%,31.4400145,47%,25.90836278,1246.790831,COP,5.584,16.0,12120.34384,11914.29799,10270.12487,1689.412607,3199.111748,358.5207736,242.0325931,183.2646848,79.64362464,49.51396848,33.00931232,1020.773639,96.39684814,1800.247135,4999.358883,631.0162071,4639.749781
469637.00,,10290539,ST FVRD FS VLNT WM EXCHG 8.11OZ 16CS,Seasonal,Fruity ConfectionsSTARBURST,Fruity Confections,STARBURST,Valentines,Laydown Funsize,Small,STARBURST CHEWS FAVERED,Chewy Chunk,Chewy /Toffee Candy,Future Consumption,469637.0,0.0,ST FVRD FS VLNT WM EXCHG 8.11OZ 16CS,Fruity Confections,STARBURST,FaveReds,Laydown Funsize,Small,STARBURST CHEWS FAVERED,Chewy Chunk,Seasonal,SEAS,NON-DISPLAY,,,,$771494.35,$665028.1297,$206744.258164893,31.09%,67.22%,,Post - June 2023,67.68,66.52944,13.80%,57.34837728,0,0,0,0,0,0,0,0,0,0,0,0,0,3.523594501,6.14%,3.523594501,5%,53.82478278,,,0,16.0,,,,,,,,,,,,,,,,,
